region,caseNumber,caseNumberFull,consulate,status,submitDate,statusDate,Issued,AP,Ready,Refused,Refused221g,InTransit,Transfer,NVC,2nlDate
EU,29878,2023EU29878,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29880,2023EU29880,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29882,2023EU29882,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29886,2023EU29886,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29887,2023EU29887,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29889,2023EU29889,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29890,2023EU29890,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29891,2023EU29891,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29895,2023EU29895,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29897,2023EU29897,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29898,2023EU29898,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29899,2023EU29899,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29902,2023EU29902,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29907,2023EU29907,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29909,2023EU29909,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29910,2023EU29910,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29911,2023EU29911,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29914,2023EU29914,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29915,2023EU29915,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29916,2023EU29916,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29919,2023EU29919,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29920,2023EU29920,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29922,2023EU29922,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29923,2023EU29923,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29924,2023EU29924,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29929,2023EU29929,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29935,2023EU29935,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29937,2023EU29937,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29938,2023EU29938,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29940,2023EU29940,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29941,2023EU29941,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29947,2023EU29947,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29951,2023EU29951,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29952,2023EU29952,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29954,2023EU29954,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29955,2023EU29955,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29957,2023EU29957,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29958,2023EU29958,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29960,2023EU29960,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29963,2023EU29963,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29966,2023EU29966,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29968,2023EU29968,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29969,2023EU29969,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29972,2023EU29972,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29973,2023EU29973,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29974,2023EU29974,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29976,2023EU29976,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29985,2023EU29985,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29986,2023EU29986,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29988,2023EU29988,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29991,2023EU29991,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29992,2023EU29992,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29997,2023EU29997,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,29998,2023EU29998,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30000,2023EU30000,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30009,2023EU30009,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30012,2023EU30012,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30013,2023EU30013,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30014,2023EU30014,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30015,2023EU30015,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30023,2023EU30023,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30025,2023EU30025,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30027,2023EU30027,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30029,2023EU30029,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30031,2023EU30031,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30032,2023EU30032,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30033,2023EU30033,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30034,2023EU30034,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30035,2023EU30035,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30036,2023EU30036,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30037,2023EU30037,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30038,2023EU30038,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30039,2023EU30039,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30041,2023EU30041,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30043,2023EU30043,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30044,2023EU30044,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30046,2023EU30046,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30050,2023EU30050,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30053,2023EU30053,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30055,2023EU30055,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30056,2023EU30056,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30059,2023EU30059,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30060,2023EU30060,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30061,2023EU30061,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30062,2023EU30062,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30063,2023EU30063,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30066,2023EU30066,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30068,2023EU30068,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30070,2023EU30070,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30071,2023EU30071,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30072,2023EU30072,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30077,2023EU30077,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30082,2023EU30082,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30084,2023EU30084,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30085,2023EU30085,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30086,2023EU30086,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30087,2023EU30087,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30088,2023EU30088,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30090,2023EU30090,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30092,2023EU30092,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30094,2023EU30094,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30097,2023EU30097,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30099,2023EU30099,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30100,2023EU30100,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30103,2023EU30103,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30106,2023EU30106,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30107,2023EU30107,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30108,2023EU30108,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30109,2023EU30109,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30113,2023EU30113,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30115,2023EU30115,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30124,2023EU30124,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30125,2023EU30125,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30126,2023EU30126,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30128,2023EU30128,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30129,2023EU30129,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30130,2023EU30130,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30131,2023EU30131,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30134,2023EU30134,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30135,2023EU30135,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30137,2023EU30137,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30138,2023EU30138,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30139,2023EU30139,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30140,2023EU30140,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30143,2023EU30143,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30144,2023EU30144,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30147,2023EU30147,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30148,2023EU30148,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30149,2023EU30149,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30151,2023EU30151,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30152,2023EU30152,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30153,2023EU30153,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30154,2023EU30154,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30156,2023EU30156,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30158,2023EU30158,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30159,2023EU30159,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30161,2023EU30161,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30166,2023EU30166,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30167,2023EU30167,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30169,2023EU30169,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30170,2023EU30170,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30171,2023EU30171,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30172,2023EU30172,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30173,2023EU30173,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30175,2023EU30175,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30177,2023EU30177,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30178,2023EU30178,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30183,2023EU30183,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30187,2023EU30187,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30188,2023EU30188,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30194,2023EU30194,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30195,2023EU30195,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30196,2023EU30196,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30198,2023EU30198,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30201,2023EU30201,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30202,2023EU30202,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30205,2023EU30205,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30210,2023EU30210,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30212,2023EU30212,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30215,2023EU30215,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30216,2023EU30216,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30219,2023EU30219,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30220,2023EU30220,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30229,2023EU30229,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30230,2023EU30230,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30232,2023EU30232,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30233,2023EU30233,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30235,2023EU30235,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30236,2023EU30236,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30238,2023EU30238,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30241,2023EU30241,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30242,2023EU30242,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30243,2023EU30243,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30244,2023EU30244,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30246,2023EU30246,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30247,2023EU30247,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30253,2023EU30253,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30255,2023EU30255,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30265,2023EU30265,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30266,2023EU30266,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30268,2023EU30268,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30270,2023EU30270,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30272,2023EU30272,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30280,2023EU30280,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30289,2023EU30289,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30293,2023EU30293,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30294,2023EU30294,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30296,2023EU30296,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30298,2023EU30298,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30299,2023EU30299,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30301,2023EU30301,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30302,2023EU30302,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30305,2023EU30305,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30308,2023EU30308,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30310,2023EU30310,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30311,2023EU30311,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30312,2023EU30312,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30315,2023EU30315,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30319,2023EU30319,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30321,2023EU30321,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30322,2023EU30322,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30324,2023EU30324,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30325,2023EU30325,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30327,2023EU30327,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30328,2023EU30328,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30331,2023EU30331,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30332,2023EU30332,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30334,2023EU30334,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30335,2023EU30335,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30339,2023EU30339,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30340,2023EU30340,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30341,2023EU30341,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30342,2023EU30342,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30348,2023EU30348,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30349,2023EU30349,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30352,2023EU30352,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30354,2023EU30354,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30356,2023EU30356,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30358,2023EU30358,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30359,2023EU30359,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30360,2023EU30360,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30362,2023EU30362,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30368,2023EU30368,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30370,2023EU30370,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30374,2023EU30374,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30376,2023EU30376,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30379,2023EU30379,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30380,2023EU30380,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30385,2023EU30385,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30387,2023EU30387,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30388,2023EU30388,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30395,2023EU30395,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30397,2023EU30397,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30401,2023EU30401,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30402,2023EU30402,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30403,2023EU30403,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30404,2023EU30404,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30407,2023EU30407,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30410,2023EU30410,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30414,2023EU30414,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30415,2023EU30415,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30417,2023EU30417,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30418,2023EU30418,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30423,2023EU30423,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30424,2023EU30424,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30425,2023EU30425,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30426,2023EU30426,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30427,2023EU30427,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30429,2023EU30429,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30431,2023EU30431,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30433,2023EU30433,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30434,2023EU30434,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30436,2023EU30436,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30438,2023EU30438,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30440,2023EU30440,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30447,2023EU30447,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30451,2023EU30451,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30452,2023EU30452,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30454,2023EU30454,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30455,2023EU30455,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30456,2023EU30456,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30457,2023EU30457,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30459,2023EU30459,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30460,2023EU30460,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30462,2023EU30462,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30463,2023EU30463,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30467,2023EU30467,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30472,2023EU30472,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30475,2023EU30475,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30476,2023EU30476,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30477,2023EU30477,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30478,2023EU30478,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30479,2023EU30479,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30480,2023EU30480,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30483,2023EU30483,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30489,2023EU30489,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30493,2023EU30493,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30494,2023EU30494,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30495,2023EU30495,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30496,2023EU30496,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30497,2023EU30497,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30499,2023EU30499,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30501,2023EU30501,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30502,2023EU30502,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30504,2023EU30504,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30505,2023EU30505,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30506,2023EU30506,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30507,2023EU30507,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30511,2023EU30511,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30514,2023EU30514,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30517,2023EU30517,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30518,2023EU30518,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30519,2023EU30519,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30520,2023EU30520,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30522,2023EU30522,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30526,2023EU30526,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30528,2023EU30528,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30529,2023EU30529,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30532,2023EU30532,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30537,2023EU30537,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30539,2023EU30539,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30550,2023EU30550,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30551,2023EU30551,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30557,2023EU30557,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30562,2023EU30562,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30563,2023EU30563,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30567,2023EU30567,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30568,2023EU30568,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30569,2023EU30569,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30570,2023EU30570,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30571,2023EU30571,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30573,2023EU30573,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30576,2023EU30576,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30577,2023EU30577,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30578,2023EU30578,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30579,2023EU30579,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30580,2023EU30580,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30585,2023EU30585,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30586,2023EU30586,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30589,2023EU30589,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30590,2023EU30590,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30591,2023EU30591,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30594,2023EU30594,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30595,2023EU30595,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30597,2023EU30597,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30598,2023EU30598,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30599,2023EU30599,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30601,2023EU30601,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30603,2023EU30603,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30605,2023EU30605,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30608,2023EU30608,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30610,2023EU30610,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30612,2023EU30612,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30618,2023EU30618,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30619,2023EU30619,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30620,2023EU30620,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30621,2023EU30621,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30623,2023EU30623,None,NVC,None,None,0,0,0,0,0,0,0,1,None
EU,30625,2023EU30625,None,NVC,None,None,0,0,0,0,0,0,0,1,None
